Ply,Mate,FEN
5,M1,rnbqkb1r/ppp1pppp/3p3n/1Q6/3P4/8/PPP1PPPP/RNB1KBNR b KQkq -
5,M1,rnbqkb1r/ppp1pppp/7n/1Q1p4/3P4/8/PPP1PPPP/RNB1KBNR b KQkq -
5,M1,rnbqkb1r/ppp1pppp/3p3n/8/Q1PP4/8/PP2PPPP/RNB1KBNR b KQkq -
5,M1,rnbqkb1r/ppp1pppp/7n/3p4/Q1PP4/8/PP2PPPP/RNB1KBNR b KQkq -
5,M1,rnbqkb1r/ppp1pppp/3p1n2/1Q6/3P4/8/PPP1PPPP/RNB1KBNR b KQkq -
5,M1,rnbqkb1r/ppp1pppp/5n2/1Q1p4/3P4/8/PPP1PPPP/RNB1KBNR b KQkq -
5,M1,rnbqkb1r/ppp1pppp/3p1n2/8/Q1PP4/8/PP2PPPP/RNB1KBNR b KQkq -
5,M1,rnbqkb1r/ppp1pppp/5n2/3p4/Q1PP4/8/PP2PPPP/RNB1KBNR b KQkq -
5,M1,r1bqkbnr/ppppp1pp/2n2pQ1/8/3P4/8/PPP1PPPP/RNB1KBNR b KQkq -
5,M1,r1bqkbnr/ppppp1pp/n4pQ1/8/3P4/8/PPP1PPPP/RNB1KBNR b KQkq -
5,M1,r1bqkbnr/ppp1pppp/n2p4/1Q6/3P4/8/PPP1PPPP/RNB1KBNR b KQkq -
5,M1,r1bqkbnr/ppp1pppp/n7/1Q1p4/3P4/8/PPP1PPPP/RNB1KBNR b KQkq -
5,M1,r1bqkbnr/ppp1pppp/n2p4/8/Q1PP4/8/PP2PPPP/RNB1KBNR b KQkq -
5,M1,r1bqkbnr/ppp1pppp/n7/3p4/Q1PP4/8/PP2PPPP/RNB1KBNR b KQkq -
5,#,rnbqkbnr/ppppp1p1/5pQp/8/3P4/8/PPP1PPPP/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/ppp1ppp1/3p3p/1Q6/3P4/8/PPP1PPPP/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/ppp1ppp1/7p/1Q1p4/3P4/8/PPP1PPPP/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/ppp1ppp1/3p3p/8/Q1PP4/8/PP2PPPP/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/ppp1ppp1/7p/3p4/Q1PP4/8/PP2PPPP/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/ppppp2p/5pQ1/8/3P4/8/PPP1PPPP/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/ppp1pp1p/3p2p1/1Q6/3P4/8/PPP1PPPP/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/ppp1pp1p/6p1/1Q1p4/3P4/8/PPP1PPPP/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/ppp1pp1p/3p2p1/8/Q1PP4/8/PP2PPPP/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/ppp1pp1p/6p1/3p4/Q1PP4/8/PP2PPPP/RNB1KBNR b KQkq -
5,M1,rnbq1bnr/pppppkpp/5pQ1/8/3P4/8/PPP1PPPP/RNB1KBNR b KQ -
5,M1,rnbq1bnr/pppppkpp/5p2/8/2QP4/8/PPP1PPPP/RNB1KBNR b KQ -
5,M1,rnbq1bnr/pppppkpp/5p2/8/3P4/1Q6/PPP1PPPP/RNB1KBNR b KQ -
5,M1,rnbqkbnr/pppp2pp/4ppQ1/8/3P4/8/PPP1PPPP/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/ppp1p1pp/3p1pQ1/8/3P4/8/PPP1PPPP/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/ppp1p1pp/3p1p2/1Q6/3P4/8/PPP1PPPP/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/pp1pp1pp/2p2pQ1/8/3P4/8/PPP1PPPP/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/p1ppp1pp/1p3pQ1/8/3P4/8/PPP1PPPP/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/1pppp1pp/p4pQ1/8/3P4/8/PPP1PPPP/RNB1KBNR b KQkq -
5,#,rnbqkbnr/ppppp1p1/5pQ1/7p/3P4/8/PPP1PPPP/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/ppppp2p/5pQ1/6p1/3P4/8/PPP1PPPP/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/pppp2pp/5pQ1/4p3/3P4/8/PPP1PPPP/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/ppp1p1pp/5pQ1/3p4/3P4/8/PPP1PPPP/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/ppp1p1pp/5p2/1Q1p4/3P4/8/PPP1PPPP/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/pp1pp1pp/5pQ1/2p5/3P4/8/PPP1PPPP/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/p1ppp1pp/5pQ1/1p6/3P4/8/PPP1PPPP/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/1pppp1pp/5pQ1/p7/3P4/8/PPP1PPPP/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/ppp1p1pp/3p1p2/8/Q1PP4/8/PP2PPPP/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/ppp1p1pp/5p2/3p4/Q1PP4/8/PP2PPPP/RNB1KBNR b KQkq -
5,M1,rnbq1bnr/ppppkppp/4p3/8/3P4/Q7/PPP1PPPP/RNB1KBNR b KQ -
5,M1,rnbq1bnr/ppppkppp/4p3/6B1/3P4/3Q4/PPP1PPPP/RN2KBNR b KQ -
5,M1,rnbqkbnr/ppp2ppp/3pp3/1Q6/3P4/8/PPP1PPPP/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/ppp2ppp/4p3/1Q1p4/3P4/8/PPP1PPPP/RNB1KBNR b KQkq -
5,M1,rnbq1bnr/ppppkppp/4p3/6Q1/3P4/8/PPP1PPPP/RNB1KBNR b KQ -
5,M1,rnbq1bnr/ppppkppp/4p3/8/1Q1P4/8/PPP1PPPP/RNB1KBNR b KQ -
5,M1,rnbq1bnr/ppppkppp/3Bp3/8/3P4/8/PPP1PPPP/RN1QKBNR b KQ -
5,M1,rnbq1bnr/ppppkppp/4p3/8/1B1P4/8/PPP1PPPP/RN1QKBNR b KQ -
5,M1,rnbq1bnr/ppppkppp/4p3/3P2B1/8/8/PPP1PPPP/RN1QKBNR b KQ -
5,M1,rnbq1bnr/ppppkppp/3Pp3/8/8/8/PPP1PPPP/RNBQKBNR b KQ -
5,M1,rnbq1bnr/ppppkppp/4p3/6B1/2PP4/8/PP2PPPP/RN1QKBNR b KQ -
5,M1,rnbqkbnr/ppp2ppp/3pp3/8/Q1PP4/8/PP2PPPP/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/ppp2ppp/4p3/3p4/Q1PP4/8/PP2PPPP/RNB1KBNR b KQkq -
5,M1,rnbq1bnr/ppppkppp/4p3/6B1/1P1P4/8/P1P1PPPP/RN1QKBNR b KQ -
5,M1,rnbq1bnr/ppppkppp/4p3/6B1/P2P4/8/1PP1PPPP/RN1QKBNR b KQ -
5,M1,rnbq1bnr/pppkpppp/3p4/5Q2/3P4/8/PPP1PPPP/RNB1KBNR b KQ -
5,M1,rnbq1bnr/pppkpppp/3p4/1Q6/3P4/8/PPP1PPPP/RNB1KBNR b KQ -
5,M1,rnbq1bnr/pppkpppp/3p4/8/3P4/7Q/PPP1PPPP/RNB1KBNR b KQ -
5,M1,rn1qkbnr/ppp1pppp/3pb3/1Q6/3P4/8/PPP1PPPP/RNB1KBNR b KQkq -
5,M1,rn1qkbnr/ppp1pppp/3p4/1Q3b2/3P4/8/PPP1PPPP/RNB1KBNR b KQkq -
5,M1,rn1qkbnr/ppp1pppp/3p4/1Q6/3P2b1/8/PPP1PPPP/RNB1KBNR b KQkq -
5,M1,rn1qkbnr/ppp1pppp/3p4/1Q6/3P4/7b/PPP1PPPP/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/p1p1pppp/1p1p4/1Q6/3P4/8/PPP1PPPP/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/1pp1pppp/p2p4/1Q6/3P4/8/PPP1PPPP/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/ppp1pppp/8/1Q1p4/3P4/8/PPP1PPPP/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/ppp1ppp1/3p4/1Q5p/3P4/8/PPP1PPPP/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/ppp1pp1p/3p4/1Q4p1/3P4/8/PPP1PPPP/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/ppp1p1pp/3p4/1Q3p2/3P4/8/PPP1PPPP/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/ppp2ppp/3p4/1Q2p3/3P4/8/PPP1PPPP/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/pp2pppp/3p4/1Qp5/3P4/8/PPP1PPPP/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/p1p1pppp/3p4/1Q6/3P4/8/PPP1PPPP/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/1pp1pppp/3p4/pQ6/3P4/8/PPP1PPPP/RNB1KBNR b KQkq -
5,M1,rnbq1bnr/pppkpppp/3p4/8/Q1PP4/8/PP2PPPP/RNB1KBNR b KQ -
5,M1,rn1qkbnr/ppp1pppp/3pb3/8/Q1PP4/8/PP2PPPP/RNB1KBNR b KQkq -
5,M1,rn1qkbnr/ppp1pppp/3p4/5b2/Q1PP4/8/PP2PPPP/RNB1KBNR b KQkq -
5,M1,rn1qkbnr/ppp1pppp/3p4/8/Q1PP2b1/8/PP2PPPP/RNB1KBNR b KQkq -
5,M1,rn1qkbnr/ppp1pppp/3p4/8/Q1PP4/7b/PP2PPPP/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/p1p1pppp/1p1p4/8/Q1PP4/8/PP2PPPP/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/1pp1pppp/p2p4/8/Q1PP4/8/PP2PPPP/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/ppp1pppp/8/3p4/Q1PP4/8/PP2PPPP/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/ppp1ppp1/3p4/7p/Q1PP4/8/PP2PPPP/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/ppp1pp1p/3p4/6p1/Q1PP4/8/PP2PPPP/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/ppp1p1pp/3p4/5p2/Q1PP4/8/PP2PPPP/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/ppp2ppp/3p4/4p3/Q1PP4/8/PP2PPPP/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/pp2pppp/3p4/2p5/Q1PP4/8/PP2PPPP/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/1pp1pppp/3p4/p7/Q1PP4/8/PP2PPPP/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/p1p1pppp/1p6/1Q1p4/3P4/8/PPP1PPPP/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/p1p1pppp/1p6/3p4/Q1PP4/8/PP2PPPP/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/1pp1pppp/p7/1Q1p4/3P4/8/PPP1PPPP/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/1pp1pppp/p7/3p4/Q1PP4/8/PP2PPPP/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/ppp1ppp1/8/1Q1p3p/3P4/8/PPP1PPPP/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/ppp1ppp1/8/3p3p/Q1PP4/8/PP2PPPP/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/ppp1pp1p/8/1Q1p2p1/3P4/8/PPP1PPPP/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/ppp1pp1p/8/3p2p1/Q1PP4/8/PP2PPPP/RNB1KBNR b KQkq -
5,M1,rnbq1bnr/pppppkpp/8/5Q2/3P4/8/PPP1PPPP/RNB1KBNR b KQ -
5,M1,rnbq1bnr/pppppkpp/8/5p2/2QP4/8/PPP1PPPP/RNB1KBNR b KQ -
5,M1,rnbq1bnr/pppppkpp/8/5p2/3P4/1Q6/PPP1PPPP/RNB1KBNR b KQ -
5,M1,rnbqkbnr/ppppp1pp/6Q1/8/3P1p2/8/PPP1PPPP/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/ppp1p1pp/8/1Q1p1p2/3P4/8/PPP1PPPP/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/ppp1p1pp/8/3p1p2/Q1PP4/8/PP2PPPP/RNB1KBNR b KQkq -
5,M1,rnbq1bnr/ppppkppp/8/4p3/3P4/Q7/PPP1PPPP/RNB1KBNR b KQ -
5,M1,rnbq1bnr/ppppkppp/8/4p1B1/3P4/3Q4/PPP1PPPP/RN2KBNR b KQ -
5,M1,rnbqkbnr/pppp1ppp/8/8/3pQ3/8/PPP1PPPP/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/pppp1ppp/8/8/3p4/4Q3/PPP1PPPP/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/pppp1ppp/8/8/3PQ3/8/PPP1PPPP/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/ppp2ppp/8/1Q1pp3/3P4/8/PPP1PPPP/RNB1KBNR b KQkq -
5,M1,rnbq1bnr/ppppkppp/8/4p1Q1/3P4/8/PPP1PPPP/RNB1KBNR b KQ -
5,M1,rnbq1bnr/ppppkppp/8/4p3/1Q1P4/8/PPP1PPPP/RNB1KBNR b KQ -
5,M1,rnbq1bnr/ppppkppp/8/4p3/1B1P4/8/PPP1PPPP/RN1QKBNR b KQ -
5,M1,rnbqkb1r/pppQnppp/8/4P3/8/8/PPP1PPPP/RNB1KBNR b KQkq -
5,M1,rnbqkb1r/pppQ1ppp/7n/4P3/8/8/PPP1PPPP/RNB1KBNR b KQkq -
5,M1,rnbqkb1r/pppQ1ppp/5n2/4P3/8/8/PPP1PPPP/RNB1KBNR b KQkq -
5,M1,rnbqk1nr/pppQbppp/8/4P3/8/8/PPP1PPPP/RNB1KBNR b KQkq -
5,M1,rnbqk1nr/pppQ1ppp/8/2b1P3/8/8/PPP1PPPP/RNB1KBNR b KQkq -
5,M1,rnbqk1nr/pppQ1ppp/8/4P3/8/b7/PPP1PPPP/RNB1KBNR b KQkq -
5,M1,rnbq1bnr/pppQkppp/8/4P3/8/8/PPP1PPPP/RNB1KBNR b KQ -
5,M1,rnbq1bnr/ppppkppp/3Q4/4P3/8/8/PPP1PPPP/RNB1KBNR b KQ -
5,M1,rnbq1bnr/ppppkppp/8/4P1B1/8/8/PPP1PPPP/RN1QKBNR b KQ -
5,M1,rnb1kbnr/pppQqppp/8/4P3/8/8/PPP1PPPP/RNB1KBNR b KQkq -
5,M1,rnb1kbnr/pppQ1ppp/5q2/4P3/8/8/PPP1PPPP/RNB1KBNR b KQkq -
5,M1,rnb1kbnr/pppQ1ppp/8/4P1q1/8/8/PPP1PPPP/RNB1KBNR b KQkq -
5,M1,rnb1kbnr/pppQ1ppp/8/4P3/7q/8/PPP1PPPP/RNB1KBNR b KQkq -
5,M1,r1bqkbnr/pppQ1ppp/2n5/4P3/8/8/PPP1PPPP/RNB1KBNR b KQkq -
5,M1,r1bqkbnr/pppQ1ppp/n7/4P3/8/8/PPP1PPPP/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/pppQ1pp1/7p/4P3/8/8/PPP1PPPP/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/pppQ1p1p/6p1/4P3/8/8/PPP1PPPP/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/pppQ2pp/5p2/4P3/8/8/PPP1PPPP/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/pp1Q1ppp/2p5/4P3/8/8/PPP1PPPP/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/p1pQ1ppp/1p6/4P3/8/8/PPP1PPPP/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/1ppQ1ppp/p7/4P3/8/8/PPP1PPPP/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/pppQ1pp1/8/4P2p/8/8/PPP1PPPP/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/pppQ1p1p/8/4P1p1/8/8/PPP1PPPP/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/pppQ2pp/8/4Pp2/8/8/PPP1PPPP/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/pp1Q1ppp/8/2p1P3/8/8/PPP1PPPP/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/p1pQ1ppp/8/1p2P3/8/8/PPP1PPPP/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/1ppQ1ppp/8/p3P3/8/8/PPP1PPPP/RNB1KBNR b KQkq -
5,M1,rnbq1bnr/ppppkppp/8/3Pp1B1/8/8/PPP1PPPP/RN1QKBNR b KQ -
5,M1,rnbq1bnr/ppppkppp/3P4/4p3/8/8/PPP1PPPP/RNBQKBNR b KQ -
5,M1,rnbq1bnr/ppppkppp/8/4p1B1/2PP4/8/PP2PPPP/RN1QKBNR b KQ -
5,M1,rnbqkbnr/ppp2ppp/8/3pp3/Q1PP4/8/PP2PPPP/RNB1KBNR b KQkq -
5,M1,rnbq1bnr/ppppkppp/8/4p1B1/1P1P4/8/P1P1PPPP/RN1QKBNR b KQ -
5,M1,rnbq1bnr/ppppkppp/8/4p1B1/P2P4/8/1PP1PPPP/RN1QKBNR b KQ -
5,M1,rnbq1bnr/pppkpppp/8/3p1Q2/3P4/8/PPP1PPPP/RNB1KBNR b KQ -
5,M1,rnbq1bnr/pppkpppp/8/1Q1p4/3P4/8/PPP1PPPP/RNB1KBNR b KQ -
5,M1,rnbq1bnr/pppkpppp/8/3p4/3P4/7Q/PPP1PPPP/RNB1KBNR b KQ -
5,M1,rnb1kbnr/ppp1pppp/3q4/1Q1p4/3P4/8/PPP1PPPP/RNB1KBNR b KQkq -
5,M1,rn1qkbnr/ppp1pppp/4b3/1Q1p4/3P4/8/PPP1PPPP/RNB1KBNR b KQkq -
5,M1,rn1qkbnr/ppp1pppp/8/1Q1p1b2/3P4/8/PPP1PPPP/RNB1KBNR b KQkq -
5,M1,rn1qkbnr/ppp1pppp/8/1Q1p4/3P2b1/8/PPP1PPPP/RNB1KBNR b KQkq -
5,M1,rn1qkbnr/ppp1pppp/8/1Q1p4/3P4/7b/PPP1PPPP/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/pp2pppp/8/1Qpp4/3P4/8/PPP1PPPP/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/p1p1pppp/8/1Q1p4/3P4/8/PPP1PPPP/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/1pp1pppp/8/pQ1p4/3P4/8/PPP1PPPP/RNB1KBNR b KQkq -
5,M1,rnbq1bnr/pppkpppp/8/3p4/Q1PP4/8/PP2PPPP/RNB1KBNR b KQ -
5,M1,rnb1kbnr/ppp1pppp/3q4/3p4/Q1PP4/8/PP2PPPP/RNB1KBNR b KQkq -
5,M1,rn1qkbnr/ppp1pppp/4b3/3p4/Q1PP4/8/PP2PPPP/RNB1KBNR b KQkq -
5,M1,rn1qkbnr/ppp1pppp/8/3p1b2/Q1PP4/8/PP2PPPP/RNB1KBNR b KQkq -
5,M1,rn1qkbnr/ppp1pppp/8/3p4/Q1PP2b1/8/PP2PPPP/RNB1KBNR b KQkq -
5,M1,rn1qkbnr/ppp1pppp/8/3p4/Q1PP4/7b/PP2PPPP/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/ppp1pppp/8/8/Q1pP4/8/PP2PPPP/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/pp2pppp/8/2pp4/Q1PP4/8/PP2PPPP/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/1pp1pppp/8/p2p4/Q1PP4/8/PP2PPPP/RNB1KBNR b KQkq -
5,M1,rnbqkb1r/pp1Qpppp/7n/2P5/8/8/PPP1PPPP/RNB1KBNR b KQkq -
5,M1,rnbqkb1r/pp1Qpppp/5n2/2P5/8/8/PPP1PPPP/RNB1KBNR b KQkq -
5,M1,rnb1kbnr/ppqQpppp/8/2P5/8/8/PPP1PPPP/RNB1KBNR b KQkq -
5,M1,rnb1kbnr/pp1Qpppp/1q6/2P5/8/8/PPP1PPPP/RNB1KBNR b KQkq -
5,M1,r1bqkbnr/pp1Qpppp/2n5/2P5/8/8/PPP1PPPP/RNB1KBNR b KQkq -
5,M1,r1bqkbnr/pp1Qpppp/n7/2P5/8/8/PPP1PPPP/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/pp1Qppp1/7p/2P5/8/8/PPP1PPPP/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/pp1Qpp1p/6p1/2P5/8/8/PPP1PPPP/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/pp1Qp1pp/5p2/2P5/8/8/PPP1PPPP/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/pp1Q1ppp/4p3/2P5/8/8/PPP1PPPP/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/p2Qpppp/1p6/2P5/8/8/PPP1PPPP/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/1p1Qpppp/p7/2P5/8/8/PPP1PPPP/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/pp1Qppp1/8/2P4p/8/8/PPP1PPPP/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/pp1Qpp1p/8/2P3p1/8/8/PPP1PPPP/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/pp1Qp1pp/8/2P2p2/8/8/PPP1PPPP/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/pp1Q1ppp/8/2P1p3/8/8/PPP1PPPP/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/p2Qpppp/8/1pP5/8/8/PPP1PPPP/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/1p1Qpppp/8/p1P5/8/8/PPP1PPPP/RNB1KBNR b KQkq -
5,M1,rnbqkbr1/pppQpppp/7n/8/2P5/8/PP1PPPPP/RNB1KBNR b KQq -
5,M1,r1bqkb1r/pppQpppp/n6n/8/2P5/8/PP1PPPPP/RNB1KBNR b KQkq -
5,M1,rnbqkbnr/pppQpppp/8/8/2P5/8/PP1PPPPP/RNB1KBNR b KQkq -
5,M1,rnbqkb1r/pppQpppp/8/5n2/2P5/8/PP1PPPPP/RNB1KBNR b KQkq -
5,M1,rnbqkb1r/pppQpppp/8/8/2P3n1/8/PP1PPPPP/RNB1KBNR b KQkq -
5,M1,rnbqkb1r/pppQpp1p/6pn/8/2P5/8/PP1PPPPP/RNB1KBNR b KQkq -
5,M1,rnbqkb1r/pppQp1pp/5p1n/8/2P5/8/PP1PPPPP/RNB1KBNR b KQkq -
5,M1,rnbqkb1r/pppQ1ppp/4p2n/8/2P5/8/PP1PPPPP/RNB1KBNR b KQkq -
5,M1,rnbqkb1r/p1pQpppp/1p5n/8/2P5/8/PP1PPPPP/RNB1KBNR b KQkq -
5,M1,rnbqkb1r/1ppQpppp/p6n/8/2P5/8/PP1PPPPP/RNB1KBNR b KQkq -
5,M1,rnbqkb1r/pppQpp1p/7n/6p1/2P5/8/PP1PPPPP/RNB1KBNR b KQkq -
5,M1,rnbqkb1r/pppQp1pp/7n/5p2/2P5/8/PP1PPPPP/RNB1KBNR b KQkq -
5,M1,rnbqkb1r/pppQ1ppp/7n/4p3/2P5/8/PP1PPPPP/RNB1KBNR b KQkq -
5,M1,rnbqkb1r/pp1Qpppp/7n/2p5/2P5/8/PP1PPPPP/RNB1KBNR b KQkq -
5,M1,rnbqkb1r/1ppQpppp/7n/p7/2P5/8/PP1PPPPP/RNB1KBNR b KQkq -
5,M1,rnbqkb1r/ppp1pppp/3p3n/1Q6/2P5/8/PP1PPPPP/RNB1KBNR b KQkq -
5,M1,rnbqkb1r/ppp1pppp/7n/1Q1p4/2P5/8/PP1PPPPP/RNB1KBNR b KQkq -
5,M1,rnbqkb1r/ppppp1pp/5pQn/8/2P5/8/PP1PPPPP/RNB1KBNR b KQkq -
5,M1,rnbqkb1r/ppp1pppp/3p3n/8/Q1P5/2N5/PP1PPPPP/R1B1KBNR b KQkq -
5,M1,rnbqkb1r/ppp1pppp/7n/3p4/Q1P5/2N5/PP1PPPPP/R1B1KBNR b KQkq -
5,M1,rnbqkb1r/ppp1pppp/3p3n/2P5/Q7/8/PP1PPPPP/RNB1KBNR b KQkq -
5,M1,rnbqkb1r/ppp1pppp/7n/2Pp4/Q7/8/PP1PPPPP/RNB1KBNR b KQkq -
5,M1,rnbqkb1r/ppp1pppp/3p3n/8/QPP5/8/P2PPPPP/RNB1KBNR b KQkq -
5,M1,rnbqkb1r/ppp1pppp/7n/3p4/QPP5/8/P2PPPPP/RNB1KBNR b KQkq -
5,M1,rnbqkbr1/pppQpppp/5n2/8/2P5/8/PP1PPPPP/RNB1KBNR b KQq -
5,M1,r1bqkb1r/pppQpppp/n4n2/8/2P5/8/PP1PPPPP/RNB1KBNR b KQkq -
5,M1,rnbqkb1r/pppQpppp/8/7n/2P5/8/PP1PPPPP/RNB1KBNR b KQkq -
5,M1,rnbqkb1r/pppQpppp/8/3n4/2P5/8/PP1PPPPP/RNB1KBNR b KQkq -
5,M1,rnbqkb1r/pppQpppp/8/8/2P1n3/8/PP1PPPPP/RNB1KBNR b KQkq -
5,M1,rnbqkb1r/pppQppp1/5n1p/8/2P5/8/PP1PPPPP/RNB1KBNR b KQkq -
5,M1,rnbqkb1r/pppQpp1p/5np1/8/2P5/8/PP1PPPPP/RNB1KBNR b KQkq -
5,M1,rnbqkb1r/pppQ1ppp/4pn2/8/2P5/8/PP1PPPPP/RNB1KBNR b KQkq -
5,M1,rnbqkb1r/p1pQpppp/1p3n2/8/2P5/8/PP1PPPPP/RNB1KBNR b KQkq -
5,M1,rnbqkb1r/1ppQpppp/p4n2/8/2P5/8/PP1PPPPP/RNB1KBNR b KQkq -
5,M1,rnbqkb1r/pppQppp1/5n2/7p/2P5/8/PP1PPPPP/RNB1KBNR b KQkq -
5,M1,rnbqkb1r/pppQpp1p/5n2/6p1/2P5/8/PP1PPPPP/RNB1KBNR b KQkq -
5,M1,rnbqkb1r/pppQ1ppp/5n2/4p3/2P5/8/PP1PPPPP/RNB1KBNR b KQkq -
5,M1,rnbqkb1r/pp1Qpppp/5n2/2p5/2P5/8/PP1PPPPP/RNB1KBNR b KQkq -
5,M1,rnbqkb1r/1ppQpppp/5n2/p7/2P5/8/PP1PPPPP/RNB1KBNR b KQkq -
5,M1,rnbqkb1r/ppp1pppp/3p1n2/1Q6/2P5/8/PP1PPPPP/RNB1KBNR b KQkq -
5,M1,rnbqkb1r/ppp1pppp/5n2/1Q1p4/2P5/8/PP1PPPPP/RNB1KBNR b KQkq -
5,M1,rnbqkb1r/ppp1pppp/3p1n2/8/Q1P5/2N5/PP1PPPPP/R1B1KBNR b KQkq -
5,M1,rnbqkb1r/ppp1pppp/5n2/3p4/Q1P5/2N5/PP1PPPPP/R1B1KBNR b KQkq -
5,M1,rnbqkb1r/ppp1pppp/3p1n2/2P5/Q7/8/PP1PPPPP/RNB1KBNR b KQkq -
5,M1,rnbqkb1r/ppp1pppp/5n2/2Pp4/Q7/8/PP1PPPPP/RNB1KBNR b KQkq -
5,M1,rnbqkb1r/ppp1pppp/3p1n2/8/QPP5/8/P2PPPPP/RNB1KBNR b KQkq -
5,M1,rnbqkb1r/ppp1pppp/5n2/3p4/QPP5/8/P2PPPPP/RNB1KBNR b KQkq -
5,M1,r1bqkbnr/pppQpppp/8/4n3/2P5/8/PP1PPPPP/RNB1KBNR b KQkq -
5,M1,r1bqkbnr/pppQpppp/8/n7/2P5/8/PP1PPPPP/RNB1KBNR b KQkq -
